"IAB186,-1000.0,2500.0,5.0"
"IAB187,-500.0,2500.0,5.0"
"IAB188,0.0,2500.0,5.0"
"IAB189,500.0,2500.0,5.0"
"IAB190,1000.0,2500.0,5.0"
"IAB191,1500.0,2500.0,5.0"
"IAB192,2000.0,2500.0,5.0"
"IAB193,2500.0,2500.0,5.0"
"IAB194,3000.0,2500.0,5.0"
"IAB195,3500.0,2500.0,5.0"
"IAB196,4000.0,2500.0,5.0"
"IAB197,4500.0,2500.0,5.0"
"IAB198,5000.0,2500.0,5.0"
"IAB203,-5000.0,2000.0,5.0"
"IAB204,-4500.0,2000.0,5.0"
"IAB205,-4000.0,2000.0,5.0"
"IAB206,-3500.0,2000.0,5.0"
"IAB207,-3000.0,2000.0,5.0"
"IAB208,-2500.0,2000.0,5.0"
"IAB209,-2000.0,2000.0,5.0"
"IAB210,-1500.0,2000.0,5.0"
"IAB211,-1000.0,2000.0,5.0"
"IAB212,-500.0,2000.0,5.0"
"IAB213,0.0,2000.0,5.0"
"IAB214,500.0,2000.0,5.0"
"IAB215,1000.0,2000.0,5.0"
"IAB216,1500.0,2000.0,5.0"
"IAB217,2000.0,2000.0,5.0"
"IAB218,2500.0,2000.0,5.0"
"IAB219,3000.0,2000.0,5.0"
"IAB220,3500.0,2000.0,5.0"
"IAB221,4000.0,2000.0,5.0"
"IAB222,4500.0,2000.0,5.0"
"IAB223,5000.0,2000.0,5.0"
"IAB228,-5000.0,1500.0,5.0"
"IAB229,-4500.0,1500.0,5.0"
"IAB230,-4000.0,1500.0,5.0"
"IAB231,-3500.0,1500.0,5.0"
"IAB232,-3000.0,1500.0,5.0"
"IAB233,-2500.0,1500.0,5.0"
"IAB234,-2000.0,1500.0,5.0"
"IAB235,-1500.0,1500.0,5.0"
"IAB236,-1000.0,1500.0,5.0"
"IAB237,-500.0,1500.0,5.0"
"IAB238,0.0,1500.0,5.0"
"IAB239,500.0,1500.0,5.0"
"IAB240,1000.0,1500.0,5.0"
"IAB241,1500.0,1500.0,5.0"
"IAB242,2000.0,1500.0,5.0"
"IAB243,2500.0,1500.0,5.0"
"IAB244,3000.0,1500.0,5.0"
"IAB245,3500.0,1500.0,5.0"
"IAB246,4000.0,1500.0,5.0"
"IAB247,4500.0,1500.0,5.0"
"IAB248,5000.0,1500.0,5.0"
"IAB253,-5000.0,1000.0,5.0"
"IAB254,-4500.0,1000.0,5.0"
"IAB255,-4000.0,1000.0,5.0"
"IAB256,-3500.0,1000.0,5.0"
"IAB257,-3000.0,1000.0,5.0"
"IAB258,-2500.0,1000.0,5.0"
"IAB259,-2000.0,1000.0,5.0"
"IAB260,-1500.0,1000.0,5.0"
"IAB261,-1000.0,1000.0,5.0"
"IAB262,-500.0,1000.0,5.0"
"IAB263,0.0,1000.0,5.0"
"IAB264,500.0,1000.0,5.0"
"IAB265,1000.0,1000.0,5.0"
"IAB266,1500.0,1000.0,5.0"
"IAB267,2000.0,1000.0,5.0"
"IAB268,2500.0,1000.0,5.0"
"IAB269,3000.0,1000.0,5.0"
"IAB270,3500.0,1000.0,5.0"
"IAB271,4000.0,1000.0,5.0"
"IAB272,4500.0,1000.0,5.0"
"IAB273,5000.0,1000.0,5.0"
